Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
S92000003,C07-C08,Salivary glands,All,d,2011,0,0,1,0,0,0,1,1,2,0,2,3,8,8,9,5,8,6,1,55,0,0,.344511585924635,0,0,0,.308845966162836,.297529611634598,.50804747195578,0,.530058279907876,.903821356696111,2.37767600003566,3.0255698471709,4.08409607609125,2.79105077479569,6.37978882898976,8.34782608695652,2.84341323324519,1.03775542934772,.781779410393377,1.35078133504329,1.19684511414054,.891801066598901, ,1.54607064914923, ,.535283252596093,.389386086905889, ,.704034939591233, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2012,0,1,1,0,5,3,1,2,3,6,6,7,7,8,3,11,3,5,3,75,0,.362848652198681,.355141381784088,0,1.34648580669311,.863726924095678,.300357124621175,.621139231464429,.778268663531109,1.46246581486158,1.55962849649214,2.06309535037254,2.16971511640522,2.79969903235402,1.35413892562618,6.09084214198307,2.3323252505306,6.91352562152595,8.12897981303346,1.41147244805781,1.110212618591,1.76929293602892,1.56039229186322,1.21416092917153, ,1.94939581831244, ,.916512164729229,.698515115695021, ,1.16366280022095, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2013,0,0,1,1,2,1,5,0,1,4,5,7,3,8,7,6,2,6,2,61,0,0,.36346190192344,.318980283828657,.540136168328035,.284030391251864,1.46752800777203,0,.2671825070269,.980832088902621,1.27409310053104,2.02065688668733,.945450649051871,2.69014264481374,3.11221767739641,3.2689887383338,1.53462497602148,8.21490183192311,5.30644733351021,1.14495936332751,.875803190138008,1.47074820119068,1.26155925878746,.957047697655331, ,1.60748758821177, ,.709699612346014,.524882996287633, ,.921962932113466, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2014,0,0,1,1,3,1,0,1,2,6,7,4,4,8,6,3,3,4,1,55,0,0,.367783625537424,.324389903688638,.814020692406001,.279674905889394,0,.317503659229673,.554188557114673,1.48633316653372,1.75599232380498,1.12786300975883,1.26658433868465,2.6179980823164,2.61284211901496,1.60932118832277,2.26512537468949,5.34552112149033,2.52831715210356,1.02849876580148,.774806024598672,1.33873251507142,1.05776916455152,.791016101303745, ,1.36268537751046, ,.658324756902281,.477751699052815, ,.867395634351699, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2015,0,0,0,0,0,2,1,0,4,5,5,5,7,5,7,4,2,4,3,54,0,0,0,0,0,.549622684027415,.287438919229664,0,1.14342885728579,1.26320682738026,1.23367539039658,1.37809382062731,2.20821582470552,1.59767378696618,3.01300758417052,2.13254855546492,1.48874878108694,5.26232700099984,7.53863550697324,1.00502512562814,.755005806300852,1.31133978026635,1.06773281268523,.796423563683515, ,1.37819885628153, ,.582252587929625,.426311331012634, ,.762124216148566, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2016,0,0,0,0,1,2,0,1,3,1,8,5,9,8,8,8,1,3,2,60,0,0,0,0,.274750183395747,.534582117159017,0,.305107809844609,.888525580651467,.254938801940594,1.96709541150407,1.3483594510559,2.79892521271832,2.51949458938537,3.34701425409695,4.28160089057299,.733041094283746,3.84723896483624,4.87009034017581,1.11014487390604,.847157491627792,1.42897650945738,1.12276866737729,.854804759428286, ,1.42670801499419, ,.619941276457393,.460817059798683, ,.802302247715873, ,100, 
S92000003,C07-C08,Salivary glands,All,d,2017,0,0,0,0,2,1,2,2,2,3,3,5,4,5,3,3,6,3,1,45,0,0,0,0,.560838341152355,.261610263493857,.563253351357441,.589878278617207,.615322136521522,.779079128470148,.737012005925576,1.31965815575133,1.21576482245274,1.63898959569405,1.15593572997341,1.59352391879402,4.35119984335681,3.74573922163539,2.39664469742361,.829523669075358,.605060256382437,1.10996793424567,.86256665458383,.627066675013742, ,1.13503035174392, ,.490702648118802,.344329538043894, ,.662595810850739, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1993,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,0,1,1,17,0,0,0,0,0,0,0,0,0,1.20391996340083,1.44573436076855,1.5212827456111,1.6239038648912,1.82887240871641,3.41122292341805,3.70885489105239,0,7.41015190811412,25.4065040650407,.694325603583374,.404470250786622,1.1116825517163,1.16651405661457, ,z, ,z,.487877615034608, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Male, ,1994,0,0,0,0,0,0,0,1,1,2,2,1,7,0,2,1,3,2,0,22,0,0,0,0,0,0,0,.55668128882852,.602054208960975,1.17399139464308,1.41958746788183,.755520969484508,5.71605885907465,0,2.18689177072627,1.93289005721355,8.67402995431678,14.3400014340001,0,.896735962617523,.561979653559496,1.35766902401399,1.27334536097576,.776418260586398, ,1.8912034024117, ,.631586471673852,.389337016812732, ,.9314894017418, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1995,0,0,0,1,0,1,0,1,1,1,3,0,3,1,4,2,5,1,0,24,0,0,0,.641663190991049,0,.507990693610493,0,.542461146220402,.601369920679308,.57320715133242,2.10731871790729,0,2.45537358509097,.917810105089257,4.45647693216128,3.63636363636364,14.2409569923099,6.84790796411696,0,.978253027591219,.62678517338053,1.45556296194446,1.35829880986838,.85372716231333, ,1.97814471346755, ,.655502824610302,.405258187919105, ,.964945933782418, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1996,0,0,0,0,0,0,0,2,1,4,1,3,4,2,1,1,4,0,2,25,0,0,0,0,0,0,0,1.06872431721875,.59466466859338,2.26672560153231,.684036637002278,2.27838872349474,3.27901105026724,1.84413381034928,1.11949488390838,1.72535758035853,11.5137733513716,0,43.2432432432432,1.02165082426789,.661158545816108,1.50815815553328,1.61451968894316,.933005222734412, ,2.4798443049792, ,.695666973810171,.443134706685618, ,1.0042328307873, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1997,0,0,0,1,0,0,1,0,1,0,2,6,3,6,2,4,4,1,0,31,0,0,0,.627214852447706,0,0,.505791310505285,0,.582869466383004,0,1.27150431675716,4.54328615887872,2.45915749264302,5.507618872774,2.26065332881203,6.53221197027844,11.7966261649168,6.43376439554784,0,1.26928390277777,.862416830341856,1.80164718260937,1.70870477008342,1.1473259383591, ,2.3801145877563, ,.824722685241424,.548531311865764, ,1.15633692848122, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1998,0,0,0,0,0,0,1,1,1,3,2,1,4,4,6,1,1,1,1,27,0,0,0,0,0,0,.511367704061282,.519639785700552,.572727845455118,1.80929980097702,1.22289005606951,.74791518641786,3.23603650249175,3.66589071979764,6.75850727102741,1.56242676124557,3.07824909191652,6.18582209575653,19.2270717169775,1.10701515503747,.729529962667544,1.6106489300355,1.5287953016989,.950625911490658, ,2.24210152526045, ,.748248200565877,.488314835235719, ,1.0627645966366, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,1999,0,0,0,0,0,1,1,1,0,2,1,2,0,2,6,0,1,2,0,19,0,0,0,0,0,.591859563562758,.519046407939334,.515198351365276,0,1.21365114811399,.59679402251107,1.46757754312844,0,1.83583925391493,6.73098496746691,0,3.16886903064296,12.1366587778385,0,.779795898683992,.469488070738436,1.21774789081978,1.02622919194481, ,z, ,z,.52175289245338, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Male, ,2000,0,0,0,0,0,0,0,0,2,1,1,0,3,7,6,0,1,1,2,24,0,0,0,0,0,0,0,0,1.10086693270951,.606468594023858,.582821907109844,0,2.39368068299689,6.39806961099737,6.69224591772999,0,2.91596197585584,5.98945855294681,33.6473755047106,.98687213344485,.632307597134388,1.46838750824463,1.4896526685779,.890627507189709, ,2.24023699439098, ,.633949687804301,.402680546910466, ,.916855863734338, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2001,0,0,0,0,0,0,1,1,0,0,1,2,3,3,1,2,4,0,1,19,0,0,0,0,0,0,.542941221183395,.513637064050542,0,0,.574917499338845,1.40865902703921,2.40727961355138,2.72096503559929,1.10815602836879,3.02142188113726,10.8187055418819,0,15.7059839798963,.780693691542992,.47002860068737,1.21914990558067,1.10093484435271, ,z, ,z,.454571792160635, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Male, ,2002,0,0,0,0,0,0,1,0,1,2,0,2,0,2,3,3,0,1,1,16,0,0,0,0,0,0,.5618987683179,0,.530808102254873,1.17135109492044,0,1.30586660572623,0,1.80495641030269,3.2847914157451,4.52597912014966,0,5.91961167347422,18.0635838150289,.656910721316712,.375481236521179,1.06678185586151,.954537244527431, ,z, ,z,.397767589300006, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Male, ,2003,0,0,0,1,0,0,0,1,2,0,3,2,0,1,3,4,1,2,1,21,0,0,0,.613053127184002,0,0,0,.518414067684141,1.04572429478968,0,1.8287999414784,1.25336057303645,0,.889054845793437,3.25309043591412,5.97202108123442,2.39992320245752,12.2399020807834,17.1291538198013,.861324676336745,.53317355011684,1.31662626240229,1.21801357155407,.704788030520689, ,1.86933222906758, ,.521685376946836,.3117073469409, ,.784854905605083, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2004,0,0,0,0,0,0,1,0,1,1,3,3,3,2,4,3,3,0,0,24,0,0,0,0,0,0,.601956358164033,0,.515878747859103,.56412715426057,1.83858453505261,1.82925713867598,2.31344031709555,1.75449369698139,4.30728145930696,4.42197426410978,6.88800110208018,0,0,.980951956651733,.628514428155546,1.45957875445069,1.16207685133811,.740183279905463, ,1.67759773142694, ,.575995048847594,.360527236727561, ,.841128172362491, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2005,0,0,0,0,0,0,0,0,1,3,2,3,2,4,2,3,3,3,0,26,0,0,0,0,0,0,0,0,.507725036429271,1.65352117333862,1.22280033504729,1.78194885806777,1.52080846177828,3.48438126099758,2.1264380037,4.3564126394052,6.93208863830672,16.5755014089176,0,1.0563600595137,.690049462661992,1.54781224106482,1.33811255382567,.860228795363422, ,1.91987768092685, ,.609416851702831,.390058185470357, ,.876932374517615, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2006,0,0,0,0,0,0,1,2,2,1,0,5,4,0,2,1,3,1,1,23,0,0,0,0,0,0,.640413963586062,1.07304772379752,1.01165425704111,.540821182884091,0,2.9300251396157,2.94546472069631,0,2.10114932868279,1.42883678397417,6.87789444724655,5.00600720865038,15.1148730350665,.929248250286148,.589063678839066,1.39432863207114,1.15299018386517,.692154604774042, ,1.72950146995532, ,.559281943526149,.346485366751837, ,.82220261214839, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2007,0,0,0,1,0,0,1,1,2,0,3,1,3,2,2,4,3,2,0,25,0,0,0,.599003258577727,0,0,.656331631246636,.546968155513986,1.00782068854309,0,1.76840913913843,.609897415254754,2.03771124273216,1.73596042010242,2.07958574651929,5.58175881220173,6.76574727678672,9.41885655081473,0,1.00137869819167,.648039494689462,1.47823249840502,1.20329059373354,.770541847140044, ,1.73093934064808, ,.600020408668392,.373436677275124, ,.879464068401219, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2008,0,0,0,1,0,2,0,1,0,1,2,1,1,3,2,2,3,1,0,20,0,0,0,.601181923661919,0,1.20122284485606,0,.559791309799707,0,.518081027872759,1.15604263485237,.620470564876402,.650266934576644,2.55963960274393,2.03996287267572,2.73616526438197,6.61988613795843,4.49680726684054,0,.795132516785247,.485687598214926,1.22801768305837,.926033222172623,.559992081978703, ,1.38264051687729, ,.518824683645463,.298740700983261, ,.798657126940591, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2009,0,0,0,0,0,0,1,1,1,3,0,1,8,2,0,4,2,3,1,27,0,0,0,0,0,0,.656715241704045,.57711729909104,.509452898532266,1.53205832035339,0,.624172970813672,5.06460537228015,1.66740310303717,0,5.38793103448276,4.30644675078593,12.7513070089684,14.4425187752744,1.06636334553727,.702740164052684,1.55150268151527,1.3210184261121,.835899173731967, ,1.91536448082558, ,.615184684530988,.395563929137588, ,.882523918197495, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2010,0,0,0,0,1,2,0,0,0,1,6,3,4,0,9,3,6,1,0,36,0,0,0,0,.568537153903008,1.18690135662825,0,0,0,.502358573502595,3.32003474969705,1.87014930025247,2.46493628139713,0,8.92556082273836,3.9485633810232,12.5904941768964,4.19129049834444,0,1.41275030697887,.989472946707339,1.95584191831227,1.62420201293151,1.13170428418829, ,2.20427316796571, ,.806610956731499,.546110070933824, ,1.11711035525399, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2011,0,0,0,0,0,0,0,1,0,0,1,2,4,6,5,1,6,3,1,30,0,0,0,0,0,0,0,.608017316333169,0,0,.541427310676405,1.22880314573605,2.42972033918896,4.7462721987106,4.96701899388063,1.29219000361813,12.1995852141027,12.3167877817465,11.0472823685373,1.16717892852974,.787490721760921,1.66622049545997,1.46741434024683,.974238522050482, ,2.05999035244999, ,.585405824330201,.385952183785472, ,.825744936397216, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2012,0,1,0,0,3,0,1,0,2,2,2,1,3,4,1,7,2,4,2,35,0,.70853644711484,0,0,1.62385112532883,0,.612339873123178,0,1.07413693097596,1.00231032529982,1.06243957374924,.601652136767564,1.90129731853702,2.91226792864944,.983971110608193,8.92777430586555,3.928192638567,16.1121404978651,20.3169443315725,1.35801559001897,.945907616237201,1.88867094386286,1.65865060055654,1.13087506889817, ,2.28590527132623, ,.817825227057074,.539444412764396, ,1.15320422694328, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2013,0,0,0,0,2,0,2,0,0,4,3,2,1,5,5,4,2,4,1,35,0,0,0,0,1.08438699603114,0,1.19753308185139,0,0,2.01972259110211,1.56363200441987,1.1808815280607,.645132155322018,3.48189415041783,4.83596409780254,4.98566620964726,3.82731169626454,15.7029011109803,9.69367972082202,1.35308580883604,.942473843015748,1.88181481161501,1.57009505824055,1.07873766313438, ,2.15221590921498, ,.771031640375313,.521055331765819, ,1.06921397511689, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2014,0,0,0,1,1,0,0,1,1,3,5,2,3,6,4,1,2,0,1,31,0,0,0,.632671137542705,.545027442131711,0,0,.646107525214346,.570515746234596,1.53172196182949,2.57176510526235,1.15576873067699,1.94662358139807,4.06399436459448,3.7669394558656,1.22007759693517,3.72981239043676,0,9.10166560480568,1.19390109107155,.811197867120419,1.69464729863505,1.27676039770085,.856408744183824, ,1.77971399058362, ,.759545625364325,.50022570612139, ,1.07215881712105, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2015,0,0,0,0,0,1,1,0,2,1,3,2,2,4,3,3,2,2,1,27,0,0,0,0,0,.553118760128987,.588235294117647,0,1.17536436295252,.522016025891995,1.52112847451096,1.12949043039233,1.29662165228497,2.64049060315407,2.77978540056708,3.62743794058257,3.63504180298073,7.37300007373,8.75426770550643,1.03429690220416,.681608175839849,1.504847690019,1.16625971133353,.75805888132171, ,1.66098410657082, ,.582658878561784,.369915478818948, ,.842955372445616, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2016,0,0,0,0,1,0,0,0,1,0,5,2,2,2,5,4,1,0,0,23,0,0,0,0,.550394082162829,0,0,0,.606321508042855,0,2.53255600747611,1.10658027963284,1.27872332263468,1.30321176539582,4.46951344876597,4.84760346603648,1.77932776996851,0,0,.875355803589948,.554900490581541,1.31346350108194,.934935840976052,.590151946656711, ,1.35776369001638, ,.488310056967505,.299222098673303, ,.722954525269758, ,100, 
S92000003,C07-C08,Salivary glands,Male, ,2017,0,0,0,0,0,1,1,1,1,1,0,3,3,2,2,2,4,3,0,24,0,0,0,0,0,.525276295331344,.573098744913749,.601590605561104,.627065396650217,.539199827456055,0,1.62507380543533,1.87572684415211,1.3571006900857,1.63461459874298,2.39202975685018,7.01336045166041,10.1826081053561,0,.908987615043745,.582405516596085,1.35250151853021,.990816903256134,.632133252705298, ,1.42881128806677, ,.490746110495917,.297425431050564, ,.731687232706651, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,1993,0,0,0,0,0,0,1,0,0,0,2,0,2,4,4,0,4,2,0,19,0,0,0,0,0,0,.495751410412763,0,0,0,1.37468382272077,0,1.4322441116864,3.02906386781165,3.2801941874959,0,5.63960128018949,5.06470156246043,0,.718597026294222,.432642351777705,1.12217827074488,.761955133514547, ,z, ,z,.357903690470677, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,1994,0,0,0,0,0,0,0,2,0,0,0,1,1,0,3,1,0,2,5,15,0,0,0,0,0,0,0,1.07854504273735,0,0,0,.701527927826807,.722412858948889,0,2.39605130744533,1.1592993194913,0,4.97178511944714,27.2331154684096,.566279633413217,.316942412108996,.933992138207183,.677524709465012, ,z, ,z,.240924568785236, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,1995,0,0,0,1,0,0,0,0,0,1,2,1,3,3,5,3,1,2,1,23,0,0,0,.657920707396345,0,0,0,0,0,.567295419089491,1.35375701415353,.701011559680619,2.18323132791407,2.28331354461595,4.12663827539533,3.33281489546071,1.40558015320824,4.83980253605653,5.22275030030814,.867814168537812,.550119740887468,1.30214734559541,.972409739704102,.61508102551537, ,1.41025757786941, ,.492501655152816,.289601225674084, ,.74839390225275, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,1996,0,0,0,0,0,0,1,0,0,2,2,3,5,2,1,3,4,4,1,28,0,0,0,0,0,0,.480508185456939,0,0,1.11915034106107,1.32964578236358,2.12273663206606,3.65697568111172,1.52961331375428,.838912098790289,3.21633038145678,5.6952473161147,9.59923206143509,5.06816684405251,1.05853309995199,.703387557542901,1.52987505314472,1.15182406736461,.763188344653262, ,1.61917058627949, ,.557672424271587,.349132041058853, ,.81425977078895, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,1997,0,0,0,0,0,2,1,1,2,1,5,0,1,1,6,1,2,1,3,27,0,0,0,0,0,1.03702167375298,.480607487864661,.504123732128814,1.1373523574471,.583590599522623,3.10717259722343,0,.734910451161526,.763539463537173,5.10308226168606,1.02911362443527,2.93750458985092,2.37405631261574,14.873574615766,1.02233305490534,.673723925083614,1.4874409203255,1.10690969839804,.726994445484045, ,1.56541410126082, ,.612110572361238,.382813655808588, ,.894354090908891, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,1998,0,0,0,0,1,0,0,0,0,0,0,3,1,6,3,7,4,0,0,25,0,0,0,0,.640770975637888,0,0,0,0,0,0,2.10179703646618,.730497541875772,4.59238735256523,2.56537428810863,6.96517412935323,6.12294881214793,0,0,.947659262668025,.61327510843418,1.39893201445182,1.03142362269547,.666986937629033, ,1.47402533772264, ,.453899052878111,.273547228132202, ,.679176007838308, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,1999,0,0,0,0,0,0,0,0,1,1,1,1,2,3,2,6,0,2,1,20,0,0,0,0,0,0,0,0,.540438295457616,.596039910832429,.586733945492416,.69207983833015,1.45264381173736,2.31183582883168,1.71569258220312,5.79928668773741,0,4.69902730134862,4.63585369245747,.758893760565224,.463552024459296,1.17204986321602,.814519682470672,.496787153930348, ,1.20953092680896, ,.368365023993787,.209765465878007, ,.570885275770836, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2000,0,0,1,0,0,0,0,1,1,2,0,0,1,0,1,2,7,0,1,17,0,0,.636099944023205,0,0,0,0,.481391799972079,.527345500951859,1.1871761235138,0,0,.725131611387467,0,.855300295933902,1.99310386064218,10.5834505072497,0,4.4738725841088,.646138713058919,.376399611313634,1.03453067204913,.664021491059878, ,z, ,z,.315653185233061, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2001,0,0,0,0,1,3,1,0,1,1,1,0,6,3,2,1,3,3,1,27,0,0,0,0,.634171708331748,1.85455354714275,.507472533049149,0,.514588586425153,.584853464964353,.565147362174687,0,4.38183292071073,2.32181968748307,1.71030802647557,1.00581360262316,4.33801839319799,7.02115708668789,4.34442610131202,1.02643370929953,.676426282168328,1.49340715717635,1.07240056955246,.705407082658058, ,1.51503458138694, ,.665072661190807,.408719493836373, ,.982823447785472, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2002,0,0,0,0,2,0,1,2,0,1,2,1,1,2,3,0,0,1,0,16,0,0,0,0,1.23766971545973,0,.519081433495287,.958175633593638,0,.569969449637499,1.17624225885563,.629754647589299,.729740577224797,1.55287942667692,2.54496097726502,0,0,2.39762155941306,0,.608282449872774,.347685977745284,.987812589605173,.630646817499321, ,z, ,z,.44047647292495, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2003,0,0,0,1,0,0,1,2,0,2,1,2,2,1,0,3,5,1,1,22,0,0,0,.633717577424445,0,0,.537660424429139,.96409702672477,0,1.11167312363473,.597018489662625,1.21638223595383,1.44082876470546,.770766373004679,0,3.07377049180328,6.55677511572708,2.49525900788502,4.69241236919901,.836376285690932,.524152565383892,1.26628374776888,.836027527257944,.522248654024262, ,1.22243768572641, ,.452914446645672,.256941268485793, ,.703520844494027, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2004,0,0,0,2,0,0,2,1,0,0,0,2,3,0,0,1,4,0,0,15,0,0,0,1.25843149098963,0,0,1.11871839620531,.486956860491729,0,0,0,1.18486922005984,2.12870127934947,0,0,1.02404456641953,5.11378164152391,0,0,.568677903489294,.318284705664954,.937947719980189,.549562307751932, ,z, ,z,.377951523439076, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2005,0,0,1,0,0,0,1,0,3,0,2,0,3,1,3,2,0,0,1,17,0,0,.646399875891224,0,0,0,.578539650214927,0,1.43476826101304,0,1.18833294712513,0,2.11364356923944,.763125763125763,2.55297421496043,2.03183891581075,0,0,4.52100004521,.641771470464544,.373855531564484,1.02753829359409,.679696953966494, ,z, ,z,.425010150810127, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2006,0,0,0,0,0,0,0,0,1,2,1,1,1,4,1,1,1,0,0,13,0,0,0,0,0,0,0,0,.476170068901809,1.03183734116154,.585216266671348,.569025657366891,.69078901921775,3.07432172776881,.850397986257569,1.01386973801606,1.34114775424809,0,0,.489093037158655,.260421443607151,.836363988988593,.510650743970349, ,z, ,z,.296215892710371, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2007,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,3,1,0,0,12,0,0,0,0,.580113702285648,0,0,0,0,0,0,.591516470776129,2.5720991544224,.767012333558324,.849632109296675,3.00162087527265,1.35299688810716,0,0,.448859560072745,.231932284624922,.784067320262679,.466138383027058, ,z, ,z,.249737926576739, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2008,0,0,0,1,1,0,0,1,3,1,1,3,1,2,0,3,1,1,1,20,0,0,0,.614310988794968,.573272872154417,0,0,.522914095672363,1.42913627767165,.494620996661308,.556414907468201,1.80167195157106,.620382031254847,1.51287074788765,0,2.98650101541035,1.35321659584833,2.08459277480144,4.59643316786174,.744159464443317,.454551933601775,1.14929393787885,.746462684810626,.454753104344756, ,1.10928704579177, ,.469011867928516,.266076145664262, ,.72852072698799, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2009,0,0,0,0,1,2,0,1,2,1,2,1,2,3,6,3,4,0,0,28,0,0,0,0,.570083175135252,1.15999188005684,0,.542864587857205,.962973662670326,.486003110419907,1.08504589744146,.603034469450274,1.20957011877979,2.23785404715904,5.00588191124571,2.98394636853727,5.37684997244364,0,0,1.03706392387951,.689121445958138,1.49884611613146,1.05811323124842,.701957980833122, ,1.48618607439028, ,.608649937660765,.381426956373664, ,.888112948610197, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2010,0,0,0,1,0,0,2,2,2,1,0,1,2,1,0,1,3,1,1,18,0,0,0,.611127407841987,0,0,1.25121211173324,1.12164208401099,.978770468537423,.477566322022971,0,.599329949116887,1.18316591535631,.740154100083637,0,.988894712379973,3.97445748655309,2.09454789183755,4.11963417648513,.663232840047768,.393073814513654,1.04819382417948,.657585978833984, ,z, ,z,.421904228364061, ,z, ,z,100, 
S92000003,C07-C08,Salivary glands,Female, ,2011,0,0,1,0,0,0,1,0,2,0,1,1,4,2,4,4,2,3,0,25,0,0,.706713780918728,0,0,0,.609228594753323,0,.986237061802545,0,.51915688921192,.591142323425788,2.32781447318649,1.44929636661401,3.34160380274513,3.9309721294076,2.62418978140499,6.31339702849447,0,.91588511137163,.592712553041813,1.3520270991182,.926275888034247,.598196780960684, ,1.32493591387495, ,.485160680861986,.286701624044085, ,.734968867560636, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2012,0,0,1,0,2,3,0,2,1,4,4,6,4,4,2,4,1,1,1,40,0,0,.727219838557196,0,1.07186305877561,1.70026580822135,0,1.2206882240207,.501819094216535,1.89819054985835,2.03602750673162,3.46646484138035,2.42665437161785,2.69550860878062,1.66786196774355,3.91420072021293,1.28678599462123,2.10544045814384,3.69535493884188,1.46182267360058,1.04434754986785,1.99058757830743,1.4621339831699,1.04340590159793, ,1.95040227850735, ,1.01519910240138,.696161265722086, ,1.39346981040493, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2013,0,0,1,1,0,1,3,0,1,0,2,5,2,3,2,2,0,2,1,26,0,0,.743494423791822,.65436033005935,0,.561438180041996,1.72712565990593,0,.518317334604939,0,.997133241929453,2.82394934964446,1.23227070522852,1.95081348922501,1.64571127641367,1.93586479920242,0,4.20477241669295,3.6531014831592,.948551998890924,.619625658170912,1.38984845360942,.95302345933437,.621962813286527, ,1.35360003373223, ,.648367584316715,.39342438610065, ,.965960843231712, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2014,0,0,1,0,2,1,0,0,1,3,2,2,1,2,2,2,1,4,0,24,0,0,.752671985548698,0,1.08070721480137,.553645478654199,0,0,.538769880608594,1.44355692426138,.979355192541231,1.10127307167085,.61844066371052,1.26631167729313,1.62011535221308,1.91475510282235,1.26869742835031,8.29015544041451,0,.872387834551647,.558955346635543,1.2980439463101,.838777931402179,.536374996382023, ,1.20770262648077, ,.557103888440236,.324547485961386, ,.85146230756032, ,100, 
S92000003,C07-C08,Salivary glands,Female, ,2015,0,0,0,0,0,1,0,0,2,4,2,3,5,1,4,1,0,2,2,27,0,0,0,0,0,.546170525361428,0,0,1.11318286811566,1.95835556882885,.961210356080376,1.61508271915327,3.07217774391555,.619317759556073,3.21533069676216,.953597924970915,0,4.0911508407315,7.04920344001128,.977364597899535,.644089428562603,1.42201417631737,.969205914036937,.637894019822496, ,1.36871050468017, ,.581846297297467,.368358684183192, ,.843349276656927, ,100, 
